Route,Type,Time
35,Send,8/12/22 5:10 PM
32,Send,8/12/22 3:18 PM
32,Send,8/12/22 3:21 PM
13,Send,8/12/22 3:42 PM
32,Send,8/16/22 1:44 PM
13,Send,8/16/22 1:49 PM
3,Send,8/16/22 1:56 PM
3,Send,8/9/22 1:21 PM
38,Send,8/9/22 3:57 PM
35,Send,8/9/22 5:42 PM
32,Send,8/9/22 2:57 PM
23,Send,8/9/22 5:02 PM
3,Send,8/10/22 12:36 PM
32,Send,8/10/22 12:52 PM
13,Send,8/10/22 12:53 PM
23,Send,8/10/22 3:58 PM
35,Send,8/10/22 4:24 PM
38,Send,8/10/22 5:09 PM
3,Send,8/11/22 2:21 PM
3,Send,8/11/22 10:31 AM
23,Send,8/11/22 2:26 PM
32,Send,8/11/22 2:27 PM
13,Send,8/11/22 2:39 PM
38,Send,8/11/22 2:52 PM
38,Send,9/19/22 1:18 PM
13,Send,9/19/22 1:19 PM
32,Send,9/20/22 2:36 PM
35,Send,9/20/22 3:47 PM
3,Send,9/20/22 1:44 PM
38,Send,9/20/22 1:46 PM
23,Send,9/20/22 4:11 PM
35,Send,9/21/22 4:33 PM
32,Send,9/21/22 1:15 PM
3,Send,9/21/22 2:12 PM
38,Send,9/21/22 2:19 PM
23,Send,9/21/22 2:22 PM
13,Send,11/8/22 4:33 AM
35,Send,11/8/22 8:45 AM
32,Send,11/8/22 3:27 PM
35,Send,11/9/22 9:00 AM
23,Send,11/8/22 4:24 PM
38,Send,9/23/22 1:04 PM
3,Send,9/23/22 1:20 PM
3,Send,9/23/22 1:41 PM
32,Send,9/23/22 2:34 PM
13,Send,9/23/22 2:39 PM
35,Send,9/23/22 6:14 PM
23,Send,9/23/22 2:57 PM
35,Send,9/26/22 3:21 PM
23,Send,9/26/22 3:28 PM
32,Send,9/26/22 1:48 PM
13,Send,9/26/22 1:52 PM
38,Send,9/26/22 2:05 PM
38,Send,9/26/22 2:06 PM
3,Send,9/26/22 2:22 PM
35,Send,9/27/22 9:44 AM
38,Send,9/27/22 1:23 PM
3,Send,9/27/22 1:34 PM
13,Send,9/27/22 1:57 PM
32,Send,9/27/22 2:16 PM
13,Send,10/4/22 1:11 PM
23,Send,10/4/22 3:46 PM
32,Send,10/4/22 4:02 PM
32,Send,10/4/22 4:11 PM
32,Send,10/5/22 12:22 PM
13,Send,10/5/22 12:57 PM
3,Send,10/5/22 2:13 PM
38,Send,10/5/22 2:13 PM
23,Send,9/27/22 5:09 PM
38,Send,11/23/22 3:05 PM
13,Send,11/28/22 12:29 PM
3,Send,11/28/22 2:24 PM
32,Send,11/28/22 2:25 PM
35,Send,11/28/22 2:32 PM
32,Send,11/23/22 2:12 PM
38,Send,11/10/22 2:28 PM
35,Send,11/10/22 2:37 PM
32,Send,11/10/22 2:49 PM
13,Send,11/10/22 3:01 PM
3,Send,11/10/22 2:17 PM
23,Send,11/10/22 3:04 PM
35,Send,11/11/22 12:10 PM
32,Send,11/11/22 3:22 PM
23,Send,11/11/22 3:58 PM
13,Send,9/28/22 1:19 PM
3,Send,9/28/22 2:35 PM
23,Send,9/28/22 2:57 PM
35,Send,9/28/22 3:27 PM
38,Send,9/28/22 3:50 PM
32,Send,9/28/22 4:40 PM
38,Send,12/7/22 3:31 PM
32,Send,12/7/22 3:33 PM
13,Send,12/5/22 12:51 PM
35,Send,12/5/22 2:23 PM
32,Send,12/5/22 2:35 PM
32,Send,12/2/22 3:50 PM
23,Send,12/5/22 1:44 PM
3,Send,12/5/22 2:01 PM
38,Send,12/5/22 3:47 PM
13,Send,12/19/22 5:00 AM
32,Send,12/19/22 12:19 PM
13,Send,12/19/22 1:00 PM
23,Send,12/19/22 2:20 PM
35,Send,12/19/22 2:53 PM
23,Send,12/13/22 2:01 PM
3,Send,12/13/22 3:22 PM
32,Send,12/13/22 2:17 PM
35,Send,12/14/22 10:23 AM
38,Send,12/12/22 2:11 PM
35,Send,12/12/22 2:37 PM
3,Send,12/12/22 12:48 PM
23,Send,12/12/22 3:41 PM
3,Send,12/13/22 3:22 AM
35,Send,12/13/22 9:23 AM
13,Send,12/13/22 1:14 PM
38,Send,12/13/22 2:33 PM
13,Send,12/15/22 12:56 PM
35,Send,12/16/22 11:08 AM
23,Send,12/16/22 3:43 PM
32,Send,12/21/22 11:38 AM
23,Send,12/21/22 2:44 PM
35,Send,12/21/22 3:39 PM
38,Send,12/21/22 3:47 PM
13,Send,12/22/22 4:23 AM
23,Send,12/22/22 1:39 PM
13,Send,12/22/22 1:43 PM
38,Send,9/29/22 2:19 PM
38,Send,9/29/22 2:19 PM
35,Send,9/30/22 10:01 AM
38,Send,9/30/22 1:43 PM
13,Send,9/30/22 2:40 PM
32,Send,9/30/22 3:30 PM
3,Send,9/30/22 2:48 PM
23,Send,9/30/22 4:03 PM
13,Send,10/3/22 12:48 PM
32,Send,10/3/22 1:53 PM
38,Send,10/3/22 1:58 PM
3,Send,10/12/22 2:08 PM
38,Send,10/13/22 12:57 PM
38,Send,10/12/22 2:34 PM
35,Send,10/12/22 3:11 PM
35,Send,10/13/22 9:05 AM
32,Send,10/13/22 2:25 PM
23,Send,10/13/22 2:27 PM
35,Send,11/4/22 9:23 AM
23,Send,11/4/22 2:51 PM
32,Send,11/4/22 3:43 PM
3,Send,11/4/22 1:35 PM
13,Send,11/7/22 1:21 PM
38,Send,11/4/22 2:18 PM
13,Send,11/4/22 5:13 PM
35,Send,11/18/22 8:07 PM
32,Send,11/18/22 6:42 PM
35,Send,11/19/22 7:33 AM
13,Send,11/19/22 11:20 AM
13,Send,11/19/22 11:20 AM
32,Send,11/19/22 1:18 PM
3,Send,11/19/22 2:59 PM
38,Send,11/19/22 3:17 PM
38,Send,11/19/22 3:17 PM
23,Send,11/19/22 3:23 PM
35,Send,11/19/22 3:44 PM
3,Send,11/17/22 1:23 PM
38,Send,11/17/22 3:03 PM
13,Send,11/17/22 2:27 PM
23,Send,11/17/22 2:31 PM
38,Send,11/17/22 5:49 PM
35,Send,11/17/22 2:45 PM
32,Send,11/17/22 4:19 PM
32,Send,11/18/22 12:27 PM
13,Send,11/18/22 1:07 PM
3,Send,11/18/22 2:33 PM
38,Send,11/18/22 2:57 PM
23,Send,11/18/22 3:16 PM
35,Send,11/16/22 3:18 PM
23,Send,11/16/22 4:05 PM
13,Send,11/16/22 1:14 PM
32,Send,11/16/22 1:22 PM
3,Send,11/16/22 2:03 PM
38,Send,11/16/22 4:58 PM
23,Send,11/16/22 2:40 PM
32,Send,11/21/22 1:47 PM
13,Send,11/21/22 12:31 PM
3,Send,11/21/22 2:41 PM
23,Send,11/21/22 2:50 PM
23,Send,11/30/22 2:17 PM
3,Send,11/30/22 3:08 PM
35,Send,11/30/22 3:55 PM
38,Send,11/30/22 5:14 PM
38,Send,11/30/22 5:17 PM
23,Send,11/29/22 4:06 PM
13,Send,11/30/22 11:48 AM
32,Send,11/30/22 11:54 AM
35,Send,11/22/22 2:47 PM
3,Send,11/22/22 3:07 PM
13,Send,11/22/22 3:21 PM
23,Send,11/22/22 3:21 PM
13,Send,11/22/22 3:23 PM
32,Send,11/22/22 3:56 PM
35,Send,11/23/22 9:03 AM
23,Send,11/23/22 2:22 PM
13,Send,11/23/22 2:40 PM
13,Send,11/23/22 2:40 PM
3,Send,11/23/22 12:04 PM
3,Send,12/26/22 2:33 PM
35,Send,12/23/22 3:04 PM
23,Send,12/23/22 3:06 PM
32,Send,12/26/22 12:31 PM
3,Send,12/23/22 12:19 PM
32,Send,12/23/22 1:52 PM
38,Send,12/23/22 2:18 PM
13,Send,12/26/22 1:31 PM
23,Send,12/26/22 3:42 PM
35,Send,12/26/22 3:55 PM
23,Send,12/28/22 2:06 PM
35,Send,12/28/22 3:46 PM
3,Send,12/29/22 2:00 PM
13,Send,12/29/22 2:02 PM
23,Send,12/29/22 2:03 PM
32,Send,12/29/22 2:39 PM
38,Send,12/29/22 2:44 PM
38,Send,12/29/22 2:45 PM
13,Send,12/29/22 11:35 AM
35,Send,12/29/22 10:52 AM
13,Send,12/29/22 2:32 PM
35,Send,12/31/22 9:54 AM
35,Send,12/31/22 9:55 AM
23,Send,12/30/22 2:32 PM
13,Send,12/30/22 2:35 PM
32,Send,12/30/22 4:05 PM
38,Send,12/30/22 4:40 PM
35,Send,12/30/22 12:44 PM
3,Send,12/30/22 12:46 PM
32,Send,12/30/22 5:05 PM
