Route,Type,Time
47,Accept,11/9/22 5:37 PM
47,Accept,11/9/22 5:37 PM
47,Accept,11/9/22 5:37 PM
47,Accept,11/9/22 5:37 PM
47,Accept,11/9/22 5:37 PM
50,Accept,11/9/22 5:37 PM
50,Accept,11/9/22 5:37 PM
50,Accept,11/9/22 5:37 PM
50,Accept,11/9/22 5:37 PM
50,Accept,11/9/22 5:37 PM
51,Accept,11/9/22 5:37 PM
51,Accept,11/9/22 5:37 PM
51,Accept,11/9/22 5:37 PM
51,Accept,11/9/22 5:37 PM
52,Accept,11/9/22 5:37 PM
52,Accept,11/9/22 5:37 PM
52,Accept,11/9/22 5:37 PM
52,Accept,11/9/22 5:37 PM
56,Accept,11/9/22 5:37 PM
56,Accept,11/9/22 5:37 PM
56,Accept,11/9/22 5:37 PM
56,Accept,11/9/22 5:37 PM
56,Accept,11/9/22 5:37 PM
56,Accept,11/9/22 5:37 PM
8010,Accept,11/9/22 5:37 PM
8010,Accept,11/9/22 5:37 PM
8010,Accept,11/9/22 5:37 PM
8010,Accept,11/9/22 5:37 PM
8010,Accept,11/9/22 5:37 PM
8010,Accept,11/10/22 1:43 PM
8010,Accept,11/10/22 1:43 PM
8010,Accept,11/10/22 1:43 PM
8010,Accept,11/10/22 1:43 PM
8010,Accept,11/10/22 1:43 PM
52,Accept,9/29/22 11:30 AM
52,Accept,9/29/22 11:30 AM
52,Accept,9/29/22 11:30 AM
52,Accept,9/29/22 11:30 AM
52,Accept,9/29/22 11:30 AM
52,Accept,9/29/22 11:30 AM
52,Accept,9/29/22 11:30 AM
8060,Accept,9/29/22 2:05 PM
8060,Accept,9/29/22 2:05 PM
8060,Accept,9/29/22 2:05 PM
8060,Accept,9/29/22 2:05 PM
47,Accept,9/29/22 2:47 PM
47,Accept,9/29/22 2:47 PM
47,Accept,9/29/22 2:47 PM
47,Accept,9/29/22 2:47 PM
47,Accept,9/29/22 2:47 PM
47,Accept,9/29/22 2:47 PM
56,Accept,9/29/22 3:19 PM
56,Accept,9/29/22 3:19 PM
56,Accept,9/29/22 3:19 PM
56,Accept,9/29/22 3:19 PM
56,Accept,9/29/22 3:19 PM
12,Accept,9/29/22 2:30 PM
12,Accept,9/29/22 2:30 PM
12,Accept,9/29/22 2:30 PM
12,Accept,9/29/22 2:30 PM
6,Accept,9/29/22 2:46 PM
6,Accept,9/29/22 2:46 PM
6,Accept,9/29/22 2:46 PM
6,Accept,9/29/22 2:46 PM
6,Accept,9/29/22 2:46 PM
6,Accept,9/29/22 2:46 PM
8040,Accept,9/29/22 4:15 PM
8040,Accept,9/29/22 4:15 PM
8040,Accept,9/29/22 4:15 PM
8040,Accept,9/29/22 4:15 PM
51,Accept,9/29/22 4:48 PM
51,Accept,9/29/22 4:48 PM
51,Accept,9/29/22 4:48 PM
51,Accept,9/29/22 4:48 PM
51,Accept,9/29/22 4:48 PM
51,Accept,9/29/22 4:48 PM
8040,Accept,9/30/22 12:47 PM
8040,Accept,9/30/22 12:47 PM
8040,Accept,9/30/22 12:47 PM
8040,Accept,9/30/22 12:47 PM
8040,Accept,9/30/22 12:47 PM
6,Accept,9/30/22 1:11 PM
6,Accept,9/30/22 1:11 PM
6,Accept,9/30/22 1:11 PM
6,Accept,9/30/22 1:11 PM
8010,Accept,9/30/22 1:11 PM
8010,Accept,9/30/22 1:11 PM
8010,Accept,9/30/22 1:11 PM
8010,Accept,9/30/22 1:11 PM
51,Accept,9/30/22 10:30 AM
51,Accept,9/30/22 10:30 AM
51,Accept,9/30/22 10:30 AM
51,Accept,9/30/22 10:30 AM
51,Accept,9/30/22 10:31 AM
51,Accept,9/30/22 10:31 AM
52,Accept,9/30/22 12:56 PM
52,Accept,9/30/22 12:56 PM
52,Accept,9/30/22 12:56 PM
52,Accept,9/30/22 12:56 PM
12,Accept,9/30/22 12:56 PM
12,Accept,9/30/22 12:56 PM
12,Accept,9/30/22 12:56 PM
12,Accept,9/30/22 12:56 PM
50,Accept,9/30/22 1:33 PM
50,Accept,9/30/22 1:34 PM
50,Accept,9/30/22 1:34 PM
50,Accept,9/30/22 1:34 PM
50,Accept,9/30/22 1:34 PM
47,Accept,9/30/22 2:06 PM
47,Accept,9/30/22 2:07 PM
47,Accept,9/30/22 2:07 PM
47,Accept,9/30/22 2:07 PM
8060,Accept,9/27/22 1:21 PM
8060,Accept,9/27/22 1:21 PM
8060,Accept,9/27/22 1:21 PM
8060,Accept,9/27/22 1:21 PM
6,Accept,9/27/22 2:30 PM
6,Accept,9/27/22 2:30 PM
6,Accept,9/27/22 2:30 PM
6,Accept,9/27/22 2:30 PM
6,Accept,9/27/22 2:30 PM
8060,Accept,10/4/22 12:45 PM
8060,Accept,10/4/22 12:45 PM
8060,Accept,10/4/22 12:45 PM
8060,Accept,10/4/22 12:45 PM
50,Accept,10/4/22 12:45 PM
50,Accept,10/4/22 12:45 PM
50,Accept,10/4/22 12:45 PM
50,Accept,10/4/22 12:45 PM
6,Accept,10/4/22 2:49 PM
6,Accept,10/4/22 2:49 PM
6,Accept,10/4/22 2:49 PM
6,Accept,10/4/22 2:49 PM
6,Accept,10/4/22 2:49 PM
6,Accept,10/4/22 2:49 PM
47,Accept,10/4/22 3:34 PM
47,Accept,10/4/22 3:34 PM
47,Accept,10/4/22 3:34 PM
47,Accept,10/4/22 3:34 PM
8040,Accept,10/4/22 2:11 PM
8040,Accept,10/4/22 2:11 PM
8040,Accept,10/4/22 2:11 PM
8040,Accept,10/4/22 2:11 PM
8040,Accept,10/4/22 2:11 PM
56,Accept,10/4/22 3:52 PM
56,Accept,10/4/22 3:52 PM
56,Accept,10/4/22 3:52 PM
56,Accept,10/4/22 3:52 PM
56,Accept,10/4/22 3:52 PM
56,Accept,10/4/22 3:52 PM
56,Accept,10/4/22 3:52 PM
56,Accept,10/4/22 3:52 PM
50,Accept,10/5/22 11:43 AM
50,Accept,10/5/22 11:43 AM
50,Accept,10/5/22 11:43 AM
50,Accept,10/5/22 11:43 AM
50,Accept,10/5/22 11:43 AM
50,Accept,10/5/22 11:43 AM
47,Accept,9/27/22 3:55 PM
47,Accept,9/27/22 3:55 PM
47,Accept,9/27/22 3:55 PM
47,Accept,9/27/22 3:55 PM
52,Accept,9/27/22 12:28 PM
52,Accept,9/27/22 12:28 PM
52,Accept,9/27/22 12:28 PM
52,Accept,9/27/22 12:28 PM
8040,Accept,9/27/22 12:42 PM
8040,Accept,9/27/22 12:42 PM
8040,Accept,9/27/22 12:42 PM
8040,Accept,9/27/22 12:42 PM
12,Accept,9/27/22 2:28 PM
12,Accept,9/27/22 2:28 PM
12,Accept,9/27/22 2:28 PM
12,Accept,9/27/22 2:28 PM
51,Accept,9/27/22 2:29 PM
51,Accept,9/27/22 2:29 PM
51,Accept,9/27/22 2:29 PM
51,Accept,9/27/22 2:29 PM
56,Accept,9/27/22 3:24 PM
56,Accept,9/27/22 3:24 PM
56,Accept,9/27/22 3:24 PM
56,Accept,9/27/22 3:24 PM
56,Accept,9/27/22 3:24 PM
56,Accept,9/27/22 3:24 PM
56,Accept,9/27/22 3:24 PM
51,Accept,9/28/22 12:47 PM
51,Accept,9/28/22 12:47 PM
51,Accept,9/28/22 12:47 PM
51,Accept,9/28/22 12:47 PM
8040,Accept,11/23/22 12:07 PM
8040,Accept,11/23/22 12:07 PM
8040,Accept,11/23/22 12:07 PM
8040,Accept,11/23/22 12:07 PM
8040,Accept,11/23/22 12:07 PM
6,Accept,11/23/22 12:21 PM
6,Accept,11/23/22 12:21 PM
6,Accept,11/23/22 12:21 PM
6,Accept,11/23/22 12:21 PM
6,Accept,11/23/22 12:21 PM
6,Accept,11/23/22 12:21 PM
47,Accept,11/23/22 1:32 PM
47,Accept,11/23/22 1:32 PM
47,Accept,11/23/22 1:32 PM
47,Accept,11/23/22 1:32 PM
47,Accept,11/23/22 1:32 PM
47,Accept,11/23/22 1:32 PM
50,Accept,11/23/22 1:32 PM
50,Accept,11/23/22 1:32 PM
50,Accept,11/23/22 1:32 PM
50,Accept,11/23/22 1:32 PM
50,Accept,11/23/22 1:32 PM
52,Accept,11/23/22 1:32 PM
52,Accept,11/23/22 1:32 PM
52,Accept,11/23/22 1:32 PM
52,Accept,11/23/22 1:32 PM
52,Accept,11/23/22 1:32 PM
8010,Accept,11/23/22 1:32 PM
8010,Accept,11/23/22 1:32 PM
8010,Accept,11/23/22 1:32 PM
8010,Accept,11/23/22 1:32 PM
8010,Accept,11/23/22 1:32 PM
6,Accept,11/28/22 1:40 PM
6,Accept,11/28/22 1:40 PM
6,Accept,11/28/22 1:40 PM
6,Accept,11/28/22 1:40 PM
6,Accept,11/28/22 1:40 PM
6,Accept,11/28/22 1:40 PM
6,Accept,11/28/22 1:40 PM
51,Accept,11/28/22 1:01 PM
51,Accept,11/28/22 1:01 PM
51,Accept,11/28/22 1:01 PM
51,Accept,11/28/22 1:01 PM
51,Accept,11/28/22 1:01 PM
8010,Accept,11/28/22 1:01 PM
8010,Accept,11/28/22 1:01 PM
8010,Accept,11/28/22 1:01 PM
8010,Accept,11/28/22 1:01 PM
52,Accept,11/28/22 2:19 PM
52,Accept,11/28/22 2:19 PM
52,Accept,11/28/22 2:19 PM
52,Accept,11/28/22 2:19 PM
47,Accept,11/28/22 3:23 PM
47,Accept,11/28/22 3:23 PM
47,Accept,11/28/22 3:23 PM
47,Accept,11/28/22 3:23 PM
12,Accept,11/28/22 3:54 PM
12,Accept,11/28/22 3:54 PM
12,Accept,11/28/22 3:54 PM
12,Accept,11/28/22 3:54 PM
8040,Accept,11/28/22 3:44 PM
8040,Accept,11/28/22 3:44 PM
8040,Accept,11/28/22 3:44 PM
8040,Accept,11/28/22 3:44 PM
8040,Accept,11/28/22 3:44 PM
8040,Accept,11/28/22 3:44 PM
8040,Accept,11/28/22 3:44 PM
12,Accept,11/28/22 3:54 PM
6,Accept,11/10/22 2:46 PM
6,Accept,11/10/22 2:46 PM
6,Accept,11/10/22 2:46 PM
6,Accept,11/10/22 2:46 PM
12,Accept,11/10/22 2:24 PM
12,Accept,11/10/22 2:24 PM
12,Accept,11/10/22 2:24 PM
12,Accept,11/10/22 2:24 PM
12,Accept,11/10/22 2:24 PM
50,Accept,11/10/22 2:24 PM
50,Accept,11/10/22 2:24 PM
50,Accept,11/10/22 2:24 PM
50,Accept,11/10/22 2:24 PM
51,Accept,11/10/22 2:24 PM
51,Accept,11/10/22 2:24 PM
51,Accept,11/10/22 2:24 PM
51,Accept,11/10/22 2:24 PM
52,Accept,11/10/22 2:24 PM
52,Accept,11/10/22 2:24 PM
52,Accept,11/10/22 2:24 PM
52,Accept,11/10/22 2:24 PM
52,Accept,11/10/22 2:24 PM
56,Accept,11/10/22 2:24 PM
56,Accept,11/10/22 2:24 PM
56,Accept,11/10/22 2:24 PM
56,Accept,11/10/22 2:24 PM
56,Accept,11/10/22 2:24 PM
8040,Accept,11/10/22 2:24 PM
8040,Accept,11/10/22 2:24 PM
8040,Accept,11/10/22 2:24 PM
8040,Accept,11/10/22 2:24 PM
8040,Accept,11/10/22 2:24 PM
47,Accept,11/10/22 4:35 PM
47,Accept,11/10/22 4:35 PM
47,Accept,11/10/22 4:35 PM
47,Accept,11/10/22 4:35 PM
47,Accept,11/10/22 4:35 PM
8060,Accept,11/10/22 4:35 PM
8060,Accept,11/10/22 4:35 PM
8060,Accept,11/10/22 4:35 PM
8060,Accept,11/10/22 4:35 PM
56,Accept,11/11/22 3:55 PM
56,Accept,11/11/22 3:56 PM
56,Accept,11/11/22 3:56 PM
56,Accept,11/11/22 3:56 PM
56,Accept,11/11/22 3:56 PM
56,Accept,11/11/22 3:56 PM
56,Accept,11/11/22 3:56 PM
50,Accept,9/28/22 1:16 PM
50,Accept,9/28/22 1:16 PM
50,Accept,9/28/22 1:16 PM
50,Accept,9/28/22 1:16 PM
47,Accept,9/28/22 3:00 PM
47,Accept,9/28/22 3:00 PM
47,Accept,9/28/22 3:00 PM
47,Accept,9/28/22 3:00 PM
47,Accept,9/28/22 3:00 PM
47,Accept,9/28/22 3:00 PM
8010,Accept,9/1/22 12:59 PM
8010,Accept,9/1/22 12:59 PM
8010,Accept,9/1/22 12:59 PM
52,Accept,9/1/22 12:59 PM
52,Accept,9/1/22 12:59 PM
52,Accept,9/1/22 12:59 PM
52,Accept,9/1/22 12:59 PM
50,Accept,9/1/22 1:55 PM
50,Accept,9/1/22 1:56 PM
50,Accept,9/1/22 1:56 PM
50,Accept,9/1/22 1:56 PM
50,Accept,9/1/22 1:56 PM
12,Accept,9/1/22 3:43 PM
12,Accept,9/1/22 3:44 PM
12,Accept,9/1/22 3:44 PM
12,Accept,9/1/22 3:44 PM
12,Accept,9/1/22 3:44 PM
8040,Accept,9/2/22 10:51 AM
8040,Accept,9/2/22 10:51 AM
8040,Accept,9/2/22 10:51 AM
8040,Accept,9/2/22 10:51 AM
8040,Accept,9/2/22 10:51 AM
51,Accept,9/2/22 11:49 AM
51,Accept,9/2/22 11:49 AM
51,Accept,9/2/22 11:49 AM
51,Accept,9/2/22 11:49 AM
51,Accept,9/2/22 11:49 AM
51,Accept,9/2/22 11:49 AM
52,Accept,9/2/22 11:49 AM
52,Accept,9/2/22 11:49 AM
52,Accept,9/2/22 11:49 AM
52,Accept,9/2/22 11:49 AM
50,Accept,9/2/22 1:02 PM
50,Accept,9/2/22 1:02 PM
50,Accept,9/2/22 1:02 PM
50,Accept,9/2/22 1:02 PM
8010,Accept,9/2/22 1:02 PM
8010,Accept,9/2/22 1:02 PM
8010,Accept,9/2/22 1:02 PM
8010,Accept,9/2/22 1:02 PM
8010,Accept,9/2/22 1:02 PM
12,Accept,9/6/22 4:32 PM
12,Accept,9/6/22 4:32 PM
12,Accept,9/6/22 4:32 PM
12,Accept,9/6/22 4:32 PM
50,Accept,11/4/22 12:44 PM
50,Accept,11/4/22 12:44 PM
50,Accept,11/4/22 12:44 PM
50,Accept,11/4/22 12:44 PM
50,Accept,11/4/22 12:44 PM
52,Accept,11/4/22 12:44 PM
52,Accept,11/4/22 12:44 PM
52,Accept,11/4/22 12:44 PM
52,Accept,11/4/22 12:44 PM
8010,Accept,11/4/22 12:44 PM
8010,Accept,11/4/22 12:44 PM
8010,Accept,11/4/22 12:44 PM
8010,Accept,11/4/22 12:44 PM
8010,Accept,11/4/22 12:44 PM
8040,Accept,11/4/22 1:25 PM
8040,Accept,11/4/22 1:25 PM
8040,Accept,11/4/22 1:25 PM
8040,Accept,11/4/22 1:25 PM
8040,Accept,11/4/22 1:25 PM
12,Accept,11/4/22 12:47 PM
12,Accept,11/4/22 12:47 PM
12,Accept,11/4/22 12:47 PM
12,Accept,11/4/22 12:47 PM
8010,Accept,11/7/22 1:28 PM
8010,Accept,11/7/22 1:28 PM
8010,Accept,11/7/22 1:28 PM
8010,Accept,11/7/22 1:28 PM
8010,Accept,11/7/22 1:28 PM
8010,Accept,11/7/22 1:28 PM
8010,Accept,11/7/22 1:28 PM
50,Accept,11/7/22 1:28 PM
50,Accept,11/7/22 1:28 PM
50,Accept,11/7/22 1:28 PM
50,Accept,11/7/22 1:28 PM
50,Accept,11/7/22 1:28 PM
6,Accept,11/4/22 12:59 PM
6,Accept,11/4/22 12:59 PM
6,Accept,11/4/22 12:59 PM
6,Accept,11/4/22 12:59 PM
47,Accept,11/4/22 3:25 PM
47,Accept,11/4/22 3:25 PM
47,Accept,11/4/22 3:25 PM
47,Accept,11/4/22 3:25 PM
56,Accept,11/4/22 3:25 PM
56,Accept,11/4/22 3:25 PM
56,Accept,11/4/22 3:25 PM
56,Accept,11/4/22 3:25 PM
56,Accept,11/4/22 3:25 PM
51,Accept,11/7/22 8:02 AM
51,Accept,11/7/22 8:03 AM
51,Accept,11/7/22 8:03 AM
51,Accept,11/7/22 8:03 AM
51,Accept,11/7/22 8:03 AM
51,Accept,11/7/22 8:03 AM
8040,Accept,11/18/22 3:48 PM
8040,Accept,11/18/22 3:48 PM
8040,Accept,11/18/22 3:48 PM
47,Accept,11/18/22 3:49 PM
47,Accept,11/18/22 3:49 PM
47,Accept,11/18/22 3:49 PM
47,Accept,11/18/22 3:49 PM
47,Accept,11/18/22 3:49 PM
56,Accept,11/19/22 8:57 AM
56,Accept,11/19/22 8:57 AM
56,Accept,11/19/22 8:57 AM
56,Accept,11/19/22 8:57 AM
56,Accept,11/19/22 8:57 AM
12,Accept,11/19/22 11:54 AM
12,Accept,11/19/22 11:54 AM
12,Accept,11/19/22 11:54 AM
12,Accept,11/19/22 11:54 AM
12,Accept,11/19/22 11:54 AM
8010,Accept,11/19/22 1:42 PM
8010,Accept,11/19/22 1:42 PM
8010,Accept,11/19/22 1:42 PM
8010,Accept,11/19/22 1:42 PM
8010,Accept,11/19/22 1:42 PM
50,Accept,11/19/22 2:24 PM
50,Accept,11/19/22 2:24 PM
50,Accept,11/19/22 2:24 PM
50,Accept,11/19/22 2:24 PM
51,Accept,11/19/22 10:31 AM
51,Accept,11/19/22 10:31 AM
51,Accept,11/19/22 10:31 AM
51,Accept,11/19/22 10:31 AM
51,Accept,11/19/22 10:31 AM
51,Accept,11/19/22 10:31 AM
6,Accept,11/19/22 2:11 PM
6,Accept,11/19/22 2:11 PM
6,Accept,11/19/22 2:11 PM
6,Accept,11/19/22 2:11 PM
6,Accept,11/19/22 2:11 PM
6,Accept,11/19/22 2:11 PM
6,Accept,11/19/22 2:11 PM
8010,Accept,11/17/22 2:08 PM
8010,Accept,11/17/22 2:08 PM
8010,Accept,11/17/22 2:08 PM
8010,Accept,11/17/22 2:08 PM
8010,Accept,11/17/22 2:08 PM
8010,Accept,11/17/22 2:08 PM
8010,Accept,11/17/22 2:08 PM
8010,Accept,11/17/22 2:08 PM
8060,Accept,11/17/22 3:02 PM
8060,Accept,11/17/22 3:02 PM
8060,Accept,11/17/22 3:02 PM
8060,Accept,11/17/22 3:02 PM
51,Accept,11/17/22 2:56 PM
51,Accept,11/17/22 2:56 PM
51,Accept,11/17/22 2:56 PM
51,Accept,11/17/22 2:56 PM
51,Accept,11/17/22 2:56 PM
8040,Accept,11/17/22 2:56 PM
8040,Accept,11/17/22 2:56 PM
8040,Accept,11/17/22 2:56 PM
8040,Accept,11/17/22 2:56 PM
47,Accept,11/17/22 2:56 PM
47,Accept,11/17/22 2:57 PM
6,Accept,11/17/22 2:47 PM
6,Accept,11/17/22 2:47 PM
6,Accept,11/17/22 2:47 PM
6,Accept,11/17/22 2:47 PM
47,Accept,11/17/22 2:57 PM
47,Accept,11/17/22 2:57 PM
52,Accept,11/17/22 2:57 PM
52,Accept,11/17/22 2:57 PM
52,Accept,11/17/22 2:57 PM
52,Accept,11/17/22 2:57 PM
52,Accept,11/17/22 2:57 PM
52,Accept,11/17/22 2:57 PM
56,Accept,11/17/22 2:57 PM
56,Accept,11/17/22 2:57 PM
56,Accept,11/17/22 2:57 PM
56,Accept,11/17/22 2:57 PM
56,Accept,11/17/22 2:57 PM
12,Accept,11/17/22 4:03 PM
12,Accept,11/17/22 4:03 PM
12,Accept,11/17/22 4:03 PM
12,Accept,11/17/22 4:03 PM
12,Accept,11/17/22 4:03 PM
12,Accept,11/17/22 4:03 PM
12,Accept,11/17/22 4:03 PM
8010,Accept,11/18/22 2:38 PM
8010,Accept,11/18/22 2:38 PM
8010,Accept,11/18/22 2:38 PM
8010,Accept,11/18/22 2:38 PM
8010,Accept,11/18/22 2:38 PM
6,Accept,11/18/22 2:55 PM
6,Accept,11/18/22 2:56 PM
6,Accept,11/18/22 2:56 PM
6,Accept,11/18/22 2:56 PM
12,Accept,11/18/22 3:44 PM
12,Accept,11/18/22 3:44 PM
12,Accept,11/18/22 3:44 PM
12,Accept,11/18/22 3:44 PM
12,Accept,11/18/22 3:44 PM
12,Accept,11/18/22 3:48 PM
12,Accept,11/18/22 3:48 PM
12,Accept,11/18/22 3:48 PM
50,Accept,10/28/22 11:49 AM
50,Accept,10/28/22 11:49 AM
50,Accept,10/28/22 11:49 AM
6,Accept,10/28/22 1:06 PM
6,Accept,10/28/22 1:06 PM
6,Accept,10/28/22 1:06 PM
6,Accept,10/28/22 1:06 PM
51,Accept,10/28/22 1:10 PM
51,Accept,10/28/22 1:10 PM
51,Accept,10/28/22 1:10 PM
51,Accept,10/28/22 1:10 PM
51,Accept,10/28/22 1:10 PM
8010,Accept,10/28/22 1:10 PM
8010,Accept,10/28/22 1:10 PM
8010,Accept,10/28/22 1:10 PM
8010,Accept,10/28/22 1:10 PM
47,Accept,10/28/22 2:14 PM
47,Accept,10/28/22 2:14 PM
47,Accept,10/28/22 2:14 PM
47,Accept,10/28/22 2:14 PM
47,Accept,10/28/22 2:14 PM
50,Accept,10/25/22 12:55 PM
50,Accept,10/25/22 12:55 PM
50,Accept,10/25/22 12:55 PM
50,Accept,10/25/22 12:55 PM
50,Accept,10/25/22 12:55 PM
52,Accept,10/25/22 12:55 PM
52,Accept,10/25/22 12:55 PM
52,Accept,10/25/22 12:55 PM
52,Accept,10/25/22 12:55 PM
8040,Accept,10/25/22 12:55 PM
8040,Accept,10/25/22 12:56 PM
8040,Accept,10/25/22 12:56 PM
8040,Accept,10/25/22 12:56 PM
8010,Accept,10/25/22 1:29 PM
8010,Accept,10/25/22 1:30 PM
8010,Accept,10/25/22 1:30 PM
8010,Accept,10/25/22 1:30 PM
8010,Accept,10/25/22 1:30 PM
8010,Accept,10/25/22 1:30 PM
8010,Accept,10/25/22 1:30 PM
8060,Accept,10/25/22 1:30 PM
8060,Accept,10/25/22 1:30 PM
8060,Accept,10/25/22 1:30 PM
8060,Accept,10/25/22 1:30 PM
51,Accept,10/25/22 2:28 PM
51,Accept,10/25/22 2:28 PM
51,Accept,10/25/22 2:28 PM
51,Accept,10/25/22 2:28 PM
51,Accept,10/25/22 2:28 PM
6,Accept,10/25/22 2:43 PM
6,Accept,10/25/22 2:43 PM
6,Accept,10/25/22 2:43 PM
6,Accept,10/25/22 2:43 PM
6,Accept,10/25/22 2:43 PM
12,Accept,10/25/22 2:46 PM
12,Accept,10/25/22 2:46 PM
12,Accept,10/25/22 2:46 PM
12,Accept,10/25/22 2:46 PM
12,Accept,10/25/22 2:46 PM
12,Accept,10/25/22 2:46 PM
12,Accept,10/25/22 2:46 PM
56,Accept,10/25/22 4:30 PM
56,Accept,10/25/22 4:30 PM
56,Accept,10/25/22 4:30 PM
56,Accept,10/25/22 4:30 PM
56,Accept,10/25/22 4:30 PM
56,Accept,10/25/22 4:30 PM
47,Accept,10/25/22 4:51 PM
47,Accept,10/25/22 4:51 PM
47,Accept,10/25/22 4:51 PM
47,Accept,10/25/22 4:51 PM
47,Accept,10/25/22 4:51 PM
47,Accept,10/25/22 4:51 PM
8010,Accept,10/26/22 1:29 PM
8010,Accept,10/26/22 1:29 PM
8010,Accept,10/26/22 1:29 PM
8010,Accept,10/26/22 1:29 PM
8040,Accept,10/26/22 3:23 PM
8040,Accept,10/26/22 3:23 PM
8040,Accept,10/26/22 3:23 PM
8040,Accept,10/26/22 3:23 PM
47,Accept,10/26/22 3:23 PM
47,Accept,10/26/22 3:23 PM
47,Accept,10/26/22 3:23 PM
47,Accept,10/26/22 3:23 PM
47,Accept,10/26/22 3:23 PM
47,Accept,10/26/22 3:23 PM
12,Accept,10/26/22 3:34 PM
12,Accept,10/26/22 3:35 PM
12,Accept,10/26/22 3:35 PM
12,Accept,10/26/22 3:35 PM
8010,Accept,10/26/22 1:29 PM
8010,Accept,10/26/22 1:29 PM
8010,Accept,10/26/22 1:29 PM
52,Accept,10/26/22 1:29 PM
52,Accept,10/26/22 1:29 PM
52,Accept,10/26/22 1:29 PM
52,Accept,10/26/22 1:29 PM
52,Accept,10/26/22 1:29 PM
51,Accept,10/26/22 1:29 PM
51,Accept,10/26/22 1:30 PM
51,Accept,10/26/22 1:30 PM
51,Accept,10/26/22 1:30 PM
50,Accept,10/26/22 1:30 PM
50,Accept,10/26/22 1:30 PM
50,Accept,10/26/22 1:30 PM
50,Accept,10/26/22 1:30 PM
50,Accept,10/26/22 1:30 PM
56,Accept,10/26/22 5:18 PM
56,Accept,10/26/22 5:18 PM
56,Accept,10/26/22 5:18 PM
56,Accept,10/26/22 5:18 PM
56,Accept,10/26/22 5:18 PM
6,Accept,10/26/22 3:02 PM
6,Accept,10/26/22 3:02 PM
6,Accept,10/26/22 3:02 PM
6,Accept,10/26/22 3:02 PM
6,Accept,10/26/22 3:02 PM
52,Accept,10/27/22 1:06 PM
52,Accept,10/27/22 1:06 PM
52,Accept,10/27/22 1:06 PM
52,Accept,10/27/22 1:06 PM
52,Accept,10/27/22 1:06 PM
50,Accept,10/27/22 1:06 PM
50,Accept,10/27/22 1:06 PM
50,Accept,10/27/22 1:06 PM
50,Accept,10/27/22 1:06 PM
50,Accept,10/27/22 1:06 PM
8010,Accept,10/27/22 1:06 PM
8010,Accept,10/27/22 1:06 PM
8010,Accept,10/27/22 1:06 PM
8010,Accept,10/27/22 1:06 PM
8010,Accept,10/27/22 1:06 PM
56,Accept,10/27/22 1:53 PM
56,Accept,10/27/22 1:54 PM
56,Accept,10/27/22 1:54 PM
56,Accept,10/27/22 1:54 PM
56,Accept,10/27/22 1:54 PM
56,Accept,10/27/22 1:54 PM
8040,Accept,10/27/22 1:54 PM
8040,Accept,10/27/22 1:54 PM
8040,Accept,10/27/22 1:54 PM
8040,Accept,10/27/22 1:54 PM
8060,Accept,10/27/22 1:54 PM
8060,Accept,10/27/22 1:54 PM
8060,Accept,10/27/22 1:54 PM
8060,Accept,10/27/22 1:54 PM
47,Accept,10/27/22 3:12 PM
47,Accept,10/27/22 3:12 PM
47,Accept,10/27/22 3:12 PM
47,Accept,10/27/22 3:12 PM
47,Accept,10/27/22 3:12 PM
51,Accept,10/27/22 3:30 PM
51,Accept,10/27/22 3:30 PM
51,Accept,10/27/22 3:30 PM
51,Accept,10/27/22 3:30 PM
47,Accept,11/1/22 3:28 PM
47,Accept,11/1/22 3:28 PM
47,Accept,11/1/22 3:28 PM
47,Accept,11/1/22 3:28 PM
56,Accept,11/1/22 4:09 PM
56,Accept,11/1/22 4:09 PM
56,Accept,11/1/22 4:09 PM
56,Accept,11/1/22 4:09 PM
56,Accept,11/1/22 4:09 PM
8010,Accept,11/2/22 1:00 PM
8010,Accept,11/2/22 1:00 PM
8010,Accept,11/2/22 1:00 PM
8010,Accept,11/2/22 1:00 PM
8010,Accept,11/2/22 1:00 PM
8010,Accept,11/2/22 1:00 PM
8010,Accept,11/2/22 1:00 PM
51,Accept,11/2/22 1:00 PM
51,Accept,11/2/22 1:00 PM
51,Accept,11/2/22 1:00 PM
51,Accept,11/2/22 1:00 PM
52,Accept,11/2/22 1:00 PM
50,Accept,11/2/22 2:51 PM
50,Accept,11/2/22 2:51 PM
50,Accept,11/2/22 2:51 PM
50,Accept,11/2/22 2:51 PM
50,Accept,11/2/22 2:51 PM
50,Accept,11/2/22 2:51 PM
52,Accept,11/2/22 1:00 PM
52,Accept,11/2/22 1:00 PM
52,Accept,11/2/22 1:00 PM
6,Accept,11/2/22 3:12 PM
6,Accept,11/2/22 3:12 PM
6,Accept,11/2/22 3:12 PM
6,Accept,11/2/22 3:12 PM
6,Accept,11/2/22 3:12 PM
6,Accept,11/2/22 3:12 PM
8040,Accept,11/2/22 2:18 PM
8040,Accept,11/2/22 2:18 PM
8040,Accept,11/2/22 2:18 PM
8040,Accept,11/2/22 2:18 PM
8040,Accept,11/2/22 2:18 PM
47,Accept,11/2/22 4:40 PM
47,Accept,11/2/22 4:40 PM
47,Accept,11/2/22 4:40 PM
47,Accept,11/2/22 4:40 PM
47,Accept,11/2/22 4:40 PM
56,Accept,10/14/22 3:23 PM
56,Accept,10/14/22 3:23 PM
56,Accept,10/14/22 3:23 PM
56,Accept,10/14/22 3:23 PM
56,Accept,10/14/22 3:23 PM
