"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"1245","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","SPT. FAMILY FARE #408 FIRST AI","40","39","Route Stop","07:16:24","07:16:24","","0","0","0","","13121","","","","","False","","","False","","","No Priority","0","0","0","","565 S. STATE ST., SPARTA MI 49345 US","565 S. STATE ST.","","SPARTA","MI","49345","US","-85.71157","43.147972","3","Street Address - Automatic","565 S State St, Sparta MI 49345 US","565 S State St","","Sparta","MI","49345","US","0","0","0","0","0","0","99161","00328","MTWRF","51","Rt4","Rt2","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25822","","-35926"
"1246","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","INDEPENDENT BANK 508","41","40","Route Stop","07:17:46","07:17:46","","0","55.2304142011834","56.8280473372781","","10797","","","","","False","","","False","","","No Priority","0","0","0","","525 S. STATE ST, SPARTA MI 49035 US","525 S. STATE ST","","SPARTA","MI","49035","US","-85.710663","43.149479","3","Street Address - Automatic","525 S State St, Sparta MI 49345 US","525 S State St","","Sparta","MI","49345","US","377.542711458991","0.377542711458991","0.234594167670527","0","377.542711458991","1.36049832962453","99035","00055","MTWRF","51","Rt4","Rt2","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25837","","-35927"
"1247","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","WESCO #54","42","41","Route Stop","07:18:59","07:18:59","","0","54.6773964497041","63.9749112426035","","14186","","","","","False","","","False","","","No Priority","0","0","0","","434 S. STATE ST., SPARTA MI 49345 US","434 S. STATE ST.","","SPARTA","MI","49345","US","-85.70938","43.152791","3","Street Address - Automatic","434 S State St, Sparta MI 49345 US","434 S State St","","Sparta","MI","49345","US","478.431580569768","0.478431580569768","0.297283605336533","0","478.431580569768","1.21070081926882","99117","00054","MTWRF","51","Rt4","Rt2","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25823","","-35928"
"1248","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","CONTINENTAL ID","43","42","Route Stop","07:20:35","07:20:35","","0","362.350236686391","381.334378698225","","10857","","","","","False","","","False","","","No Priority","0","0","0","","140 AVERILL ST, SPARTA MI 49345 US","140 AVERILL ST","","SPARTA","MI","49345","US","-85.710752","43.155643","26","Lat/Lon - Manual","275 Sparta Ave NW, Sparta MI 49345 US","275 Sparta Ave NW","","Sparta","MI","49345","US","477.657029294137","0.477657029294137","0.296802321480933","0","477.657029294137","1.60123632103205","531665","00002","MTWRF","51","Rt4","Rt2","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25824","","-35929"
"1249","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","GENERAL FORMULATIONS","44","43","Route Stop","07:23:46","07:23:46","","0","1117.44639053254","1191.81822485207","","10856","","","","","False","","","False","","","No Priority","0","0","0","","320 UNION, SPARTA MI 49345 US","320 UNION","","SPARTA","MI","49345","US","-85.705976","43.154741","3","Street Address - Automatic","320 Union St, Sparta MI 49345 US","320 Union St","","Sparta","MI","49345","US","1048.53970515425","1.04853970515425","0.651532374839345","0","1048.53970515425","3.18759116902947","531665","00000","MTWRF","51","Rt4","Rt2","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25825","","-35930"
"1250","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","SPARTAN GRAPHICS","45","44","Route Stop","07:29:05","07:29:05","","0","332.948579881657","345.689881656805","","10855","","","","","False","","","False","","","No Priority","0","0","0","","200 APPLEWOOD DRIVE, SPARTA MI 49345 US","200 APPLEWOOD DRIVE","","SPARTA","MI","49345","US","-85.720929","43.157103","3","Street Address - Automatic","200 Applewood Dr, Sparta MI 49345 US","200 Applewood Dr","","Sparta","MI","49345","US","2512.55639527141","2.51255639527141","1.56123018239747","0","2512.55639527141","5.32238317653537","531665","00001","MTWRF","51","Rt4","Rt2","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25826","","-35931"
"1251","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","RED ROCK GRILLE","46","45","Route Stop","07:37:28","07:37:28","","0","41.4404142011834","43.0380473372781","","7291","","","","","False","","","False","","","No Priority","0","0","0","","228 N. BALL CREEK ROAD, KENT CITY MI 49330 US","228 N. BALL CREEK ROAD","","KENT CITY","MI","49330","US","-85.756997","43.219845","3","Street Address - Automatic","228 N Ball Creek Rd, Kent City MI 49330 US","228 N Ball Creek Rd","","Kent City","MI","49330","US","8761.57438472288","8.76157438472288","5.44418998932452","0","8761.57438472288","8.37939288839698","528545","00000","MTWRF","51","Rt4","Rt4","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25827","","-35932"
"1252","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","GALAXY PIZZA KENT CITY","47","46","Route Stop","07:37:46","07:37:46","","0","34.9300591715976","51.325325443787","","14590","","","","","False","","","False","","","No Priority","0","0","0","","245 W MUSKEGON, KENT CITY MI 49330 US","245 W MUSKEGON","","KENT CITY","MI","49330","US","-85.75739833","43.21961606","3","Street Address - Automatic","245 W Muskegon St, Kent City MI 49330 US","245 W Muskegon St","","Kent City","MI","49330","US","229.233449985319","0.229233449985319","0.142439063897517","0","229.233449985319","0.288872828707099","99139","00000","MTWRF","51","Rt4","Rt4","0","","","6/22/2022 4:36:50 PM","6/22/2022 4:36:50 PM","","2022/06/22 16:37","-88","-850","-25828","","-35933"
"1253","Grand Rapids Reroute Init","10Rts 8060","FreqOpt_Week4_Friday","","","Grand Rapids Depot","48","","End Depot","07:56:22","07:56:22","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US","3440 3 Mile Rd NW, Grand Rapids, MI 49534","","","","49534","US","-85.754724","43.015275","3","Street Address - Automatic","3440 3 Mile Rd NW, Grand Rapids MI 49534 US","3440 3 Mile Rd NW","","Grand Rapids","MI","49534","US","24561.4960565095","24.5614960565095","15.2618062784286","24561.4960565095","0","18.6141697317362","","","","","","","","","","","","","2022/06/22 16:37","-88","-850","","-3","-35474"
"1254","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","TREE OF LIFE JUICES","2","1","Route Stop","06:45:55","06:45:55","","0","0","52.43","","12735","","","","","False","","","False","","","No Priority","0","0","0","","201 CULVER, SAUGATUCK MI 49453 US","201 CULVER","","SAUGATUCK","MI","49453","US","-86.203867","42.654644","3","Street Address - Automatic","201 Culver St, Saugatuck MI 49453 US","201 Culver St","","Saugatuck","MI","49453","US","75017.4540720818","75.0174540720818","46.6136854577143","75017.4540720818","0","45.9216326195747","532734","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26773","","-37316"
"1255","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","EL JARIPEO","3","2","Route Stop","06:59:09","06:59:09","","0","72.7719526627219","76.0772781065089","","14685","","","","","False","","","False","","","No Priority","0","0","0","","106 W. MAIN STREET, FENNVILLE MI 49408 US","106 W. MAIN STREET","","FENNVILLE","MI","49408","US","-86.104138","42.59405","3","Street Address - Automatic","106 E Main St, Fennville MI 49408 US","106 E Main St","","Fennville","MI","49408","US","15263.0189570525","15.2630189570525","9.48400040496649","0","15263.0189570525","13.2412648163736","532665","00001","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26650","","-37317"
"1256","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","BLUE GOOSE CAFE","4","3","Route Stop","06:59:17","06:59:17","","0","102.820414201183","104.418047337278","","6680","","","","","False","","","False","","","No Priority","0","0","0","","210 E. MAIN, FENNVILLE MI 49408 US","210 E. MAIN","","FENNVILLE","MI","49408","US","-86.103423","42.594085","3","Street Address - Automatic","210 E Main St, Fennville MI 49408 US","210 E Main St","","Fennville","MI","49408","US","58.4664324653316","0.0584664324653316","0.0363293573007021","0","58.4664324653316","0.133078780025244","514008","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26636","","-37318"
"1257","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","LAS BRAZAS LLC","5","4","Route Stop","06:59:18","06:59:18","","0","47.5704142011834","49.1680473372781","","10507","","","","","False","","","False","","","No Priority","0","0","0","","204 E. MAIN ST., FENNVILLE MI 49408 US","204 E. MAIN ST.","","FENNVILLE","MI","49408","US","-86.1035306","42.5940169","3","Street Address - Automatic","204 E Main St, Fennville MI 49408 US","204 E Main St","","Fennville","MI","49408","US","8.89915738482176","0.00889915738482176","0.00552968010319556","0","8.89915738482176","0.0177901461720467","531448","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26647","","-37319"
"1258","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","FENN VALLEY VINEYARD","6","5","Route Stop","07:04:48","07:04:48","","0","69.9084","360.4076","","6965","","","","","False","","","False","","","No Priority","0","0","0","","6130 122ND AVE., FENNVILLE MI 49408 US","6130 122ND AVE.","","FENNVILLE","MI","49408","US","-86.144032","42.577712","3","Street Address - Automatic","6130 122nd Ave, Fennville MI 49408 US","6130 122nd Ave","","Fennville","MI","49408","US","6439.7168969823","6.4397168969823","4.00145461593817","0","6439.7168969823","5.49105465225875","524205","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26640","","-37320"
"1259","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","SAUGATUCK ANTIQUE PAVILION","7","6","Route Stop","07:13:13","07:13:13","","0","63.0322222222222","67.0144444444444","","11028","","","","","False","","","False","","","No Priority","0","0","0","","2948 BLUE STAR HIGHWAY, DOUGLAS MI 49408 US","2948 BLUE STAR HIGHWAY","","DOUGLAS","MI","49408","US","-86.21261","42.632182","3","Street Address - Automatic","2948 Blue Star Hwy, Douglas MI 49408 US","2948 Blue Star Hwy","","Douglas","MI","49408","US","11534.1467410165","11.5341467410165","7.16698660144154","0","11534.1467410165","8.41255981661379","531734","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26994","","-37321"
"1260","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","SAUGATUCK BREWERY","8","7","Route Stop","07:13:13","07:13:13","","0","108.730612244898","150.886530612245","","7318","","","","","False","","","False","","","No Priority","0","0","0","","2948 BLUESTAR HIGHWAY, DOUGLAS MI 49406 US","2948 BLUESTAR HIGHWAY","","DOUGLAS","MI","49406","US","-86.21261","42.632182","3","Street Address - Automatic","2948 Blue Star Hwy, Douglas MI 49406 US","2948 Blue Star Hwy","","Douglas","MI","49406","US","0","0","0","0","0","0","528759","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26642","","-37322"
"1261","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","CHRISTOS ROADHOUSE","9","8","Route Stop","07:13:59","07:13:59","","0","76.3304142011834","77.9280473372781","","12643","","","","","False","","","False","","","No Priority","0","0","0","","2035 BLUE STAR, DOUGLAS MI 49406 US","2035 BLUE STAR","","DOUGLAS","MI","49406","US","-86.21073695","42.63883862","3","Street Address - Automatic","Blue Star Hwy, Douglas MI 49406 US","Blue Star Hwy","","Douglas","MI","49406","US","750.830510816864","0.750830510816864","0.466544455502888","0","750.830510816864","0.770921191200614","532684","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26651","","-37323"
"1262","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","WAYPOINT RESTAURANT","10","9","Route Stop","07:14:19","07:27:19","","13","43.0835","0","","15808","","","","","False","","","False","","","No Priority","0","0","0","","155 BLUE STAR HWY, DOUGLAS MI 49406 US","155 BLUE STAR HWY","","DOUGLAS","MI","49406","US","-86.208705","42.640512","3","Street Address - Automatic","155 Blue Star Hwy, Douglas MI 49406 US","155 Blue Star Hwy","","Douglas","MI","49406","US","261.719384920316","0.261719384920316","0.162624888271198","0","261.719384920316","0.341064117848873","533510","00000","","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26654","","-37324"
"1263","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","LAKESHORE CONVENIENC","11","10","Route Stop","07:27:19","07:27:19","","0","3.88448979591837","50.4983673469388","","6684","","","","","False","","","False","","","No Priority","0","0","0","","155 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US","155 BLUE STAR HIGHWAY","","DOUGLAS","MI","49406","US","-86.208705","42.640512","3","Street Address - Automatic","155 Blue Star Hwy, Douglas MI 49406 US","155 Blue Star Hwy","","Douglas","MI","49406","US","0","0","0","0","0","0","514197","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26768","","-37325"
"1264","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","BLUE STAR CAFE","12","11","Route Stop","07:27:20","07:27:20","","0","23.9847337278106","45.3044970414201","","7219","","","","","False","","","False","","","No Priority","0","0","0","","141 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US","141 BLUE STAR HIGHWAY","","DOUGLAS","MI","49406","US","-86.208861","42.640759","3","Street Address - Automatic","141 Blue Star Hwy, Douglas MI 49406 US","141 Blue Star Hwy","","Douglas","MI","49406","US","10.2342727927011","0.0102342727927011","0.00635928236632806","0","10.2342727927011","0.0133368130773306","528013","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26641","","-37326"
"1265","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","THE FARMHOUSE DELI","13","12","Route Stop","07:27:29","07:27:29","","0","286.336213017751","616.405325443787","","9374","","","","","False","","","False","","","No Priority","0","0","0","","100 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US","100 BLUE STAR HIGHWAY","","DOUGLAS","MI","49406","US","-86.208665","42.64205","3","Street Address - Automatic","100 Blue Star Hwy, Douglas MI 49406 US","100 Blue Star Hwy","","Douglas","MI","49406","US","116.991728886611","0.116991728886611","0.0726952909683482","0","116.991728886611","0.152454623952508","530519","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26646","","-37327"
"1266","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","VICKI'S FAMILY DINER","14","13","Route Stop","07:28:03","07:28:03","","0","53.9600591715976","70.5368639053254","","9244","","","","","False","","","False","","","No Priority","0","0","0","","110 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US","110 BLUE STAR HIGHWAY","","DOUGLAS","MI","49406","US","-86.209807","42.641649","3","Street Address - Automatic","110 Blue Star Hwy, Douglas MI 49406 US","110 Blue Star Hwy","","Douglas","MI","49406","US","272.226524286094","0.272226524286094","0.169153722067479","0","272.226524286094","0.562195543199778","530404","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26644","","-37328"
"1267","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","PIZZA MAMBO","15","14","Route Stop","07:28:36","07:28:36","","0","34.6296","80.8024","","9444","","","","","False","","","False","","","No Priority","0","0","0","","10 1/2 BLUE STARR HIGHWAY, DOUGLAS MI 49406 US","10 1/2 BLUE STARR HIGHWAY","","DOUGLAS","MI","49406","US","-86.207811","42.643312","3","Street Address - Automatic","10 Blue Star Hwy, Douglas MI 49406 US","10 Blue Star Hwy","","Douglas","MI","49406","US","268.154458263842","0.268154458263842","0.166623457516753","0","268.154458263842","0.556899599730968","530590","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-881","-26771","","-37329"
"1268","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Monday","","","Grand Rapids Depot","16","","End Depot","08:12:10","08:12:10","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US","3440 3 Mile Rd NW, Grand Rapids, MI 49534","","","","49534","US","-85.754724","43.015275","3","Street Address - Automatic","3440 3 Mile Rd NW, Grand Rapids MI 49534 US","3440 3 Mile Rd NW","","Grand Rapids","MI","49534","US","66863.4277006381","66.8634277006381","41.5470083064588","66863.4277006381","0","43.5533334687352","","","","","","","","","","","","","2022/06/22 16:39","-94","-881","","-3","-36755"
"1269","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","HAWORTH","2","1","Route Stop","06:36:15","06:36:15","","0","247.19","509.95","","6832","","","","","False","","","False","","","No Priority","0","0","0","","1 HAWORTH CENTER, HOLLAND MI 49423 US","1 HAWORTH CENTER","","HOLLAND","MI","49423","US","-86.084669","42.750824","3","Street Address - Automatic","1 Haworth Center, Holland MI 49423 US","1 Haworth Center","","Holland","MI","49423","US","59563.2346508587","59.5632346508587","37.0108785908857","59563.2346508587","0","36.2539004944265","521028","00000","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26638","","-37283"
"1270","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","EUREST-HAWORTH 22148","3","2","Route Stop","06:36:15","06:36:15","","0","29.8374074074074","74.0003703703704","","12048","","","","","False","","","False","","","No Priority","0","0","0","","1 HAWORTH CENTER DR, HOLLAND MI 49423 US","1 HAWORTH CENTER DR","","HOLLAND","MI","49423","US","-86.084669","42.750824","3","Street Address - Automatic","1 Haworth Center, Holland MI 49423 US","1 Haworth Center","","Holland","MI","49423","US","0","0","0","0","0","0","99033","00198","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26766","","-37284"
"1271","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT F. FARE #123 FRONT","4","3","Route Stop","06:43:17","06:43:17","","0","100.043076923077","118.156923076923","","6788","","","","","False","","","False","","","No Priority","0","0","0","","1185 S. WASHINGTON, HOLLAND MI 49423 US","1185 S. WASHINGTON","","HOLLAND","MI","49423","US","-86.114245","42.756334","3","Street Address - Automatic","1185 S Washington Ave, Holland MI 49423 US","1185 S Washington Ave","","Holland","MI","49423","US","4017.41790771484","4.01741790771484","2.49630778621826","0","4017.41790771484","7.03231430053711","99061","00304","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26607","","-37285"
"1272","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT F. FARE #123 PRODUCE","5","4","Route Stop","06:43:17","06:43:17","","0","29.5124852071006","34.6336686390532","","6789","","","","","False","","","False","","","No Priority","0","0","0","","1185 S. WASHINGTON, HOLLAND MI 49423 US","1185 S. WASHINGTON","","HOLLAND","MI","49423","US","-86.114245","42.756334","3","Street Address - Automatic","1185 S Washington Ave, Holland MI 49423 US","1185 S Washington Ave","","Holland","MI","49423","US","0","0","0","0","0","0","99061","00305","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26608","","-37286"
"1273","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT F. FARE #123 MEAT","6","5","Route Stop","06:43:17","06:43:17","","0","44.1023668639053","55.1191715976331","","6790","","","","","False","","","False","","","No Priority","0","0","0","","1185 S. WASHINGTON, HOLLAND MI 49423 US","1185 S. WASHINGTON","","HOLLAND","MI","49423","US","-86.114245","42.756334","3","Street Address - Automatic","1185 S Washington Ave, Holland MI 49423 US","1185 S Washington Ave","","Holland","MI","49423","US","0","0","0","0","0","0","99061","00306","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26609","","-37287"
"1274","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT F. FARE #123 BAKERY","7","6","Route Stop","06:43:17","06:43:17","","0","57.6517159763314","68.0344378698225","","6791","","","","","False","","","False","","","No Priority","0","0","0","","1185 S. WASHINGTON, HOLLAND MI 49423 US","1185 S. WASHINGTON","","HOLLAND","MI","49423","US","-86.114245","42.756334","3","Street Address - Automatic","1185 S Washington Ave, Holland MI 49423 US","1185 S Washington Ave","","Holland","MI","49423","US","0","0","0","0","0","0","99061","00307","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26610","","-37288"
"1275","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT F. FARE #123 DELI","8","7","Route Stop","06:43:17","06:43:17","","0","98.8814201183432","106.207810650888","","6792","","","","","False","","","False","","","No Priority","0","0","0","","1185 S. WASHINGTON, HOLLAND MI 49423 US","1185 S. WASHINGTON","","HOLLAND","MI","49423","US","-86.114245","42.756334","3","Street Address - Automatic","1185 S Washington Ave, Holland MI 49423 US","1185 S Washington Ave","","Holland","MI","49423","US","0","0","0","0","0","0","99061","00308","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26611","","-37289"
"1276","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT F. FARE #123 FIRST AID","9","8","Route Stop","06:43:17","06:43:17","","0","0","0","","13065","","","","","False","","","False","","","No Priority","0","0","0","","1185 S. WASHINGTON, HOLLAND MI 49423 US","1185 S. WASHINGTON","","HOLLAND","MI","49423","US","-86.114245","42.756334","3","Street Address - Automatic","1185 S Washington Ave, Holland MI 49423 US","1185 S Washington Ave","","Holland","MI","49423","US","0","0","0","0","0","0","99161","00304","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26613","","-37290"
"1277","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT FAM FARE #835 FIRST AID","10","9","Route Stop","06:45:02","06:45:02","","0","0","0","","13119","","","","","False","","","False","","","No Priority","0","0","0","","1149 S. Washington, HOLLAND MI 49423 US","1149 S. Washington","","HOLLAND","MI","49423","US","-86.115659","42.757435","3","Street Address - Automatic","1149 S Washington Ave, Holland MI 49423 US","1149 S Washington Ave","","Holland","MI","49423","US","381.492259891735","0.381492259891735","0.237048303319639","0","381.492259891735","1.75017529912293","99161","00187","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26578","","-37291"
"1278","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","SPT FAM FARE GAS STAT 835","11","10","Route Stop","06:45:02","06:45:02","","0","16.3884615384615","19.6715384615385","","7034","","","","","False","","","False","","","No Priority","0","0","0","","1149 S. WASHINGTON, HOLLAND MI 49423 US","1149 S. WASHINGTON","","HOLLAND","MI","49423","US","-86.115659","42.757435","3","Street Address - Automatic","1149 S Washington Ave, Holland MI 49423 US","1149 S Washington Ave","","Holland","MI","49423","US","0","0","0","0","0","0","99061","00187","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26612","","-37292"
"1279","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","GOODWILL HOLLAND #238","12","11","Route Stop","06:45:34","06:45:34","","0","31.2669822485207","38.1791715976331","","15231","","","","","False","","","False","","","No Priority","0","0","0","","1180 S. WASHINGTON AVE., HOLLAND MI 49423 US","1180 S. WASHINGTON AVE.","","HOLLAND","MI","49423","US","-86.117439","42.755837","3","Street Address - Automatic","1180 S Washington Ave, Holland MI 49423 US","1180 S Washington Ave","","Holland","MI","49423","US","146.63378714088","0.14663378714088","0.0911140122762735","0","146.63378714088","0.544549308717251","886085","06088","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26761","","-37293"
"1280","Grand Rapids Reroute Init","10Rts 6","FreqOpt_Week1_Tuesday","","","JET'S PIZZA MI-134","13","12","Route Stop","06:46:20","06:46:20","","0","99.4697959183674","158.974489795918","","7310","","","","","False","","","False","","","No Priority","0","0","0","","1013 S WASHINGTON, HOLLAND MI 49423 US","1013 S WASHINGTON","","HOLLAND","MI","49423","US","-86.1159","42.760831","3","Street Address - Automatic","1013 S Washington Ave, Holland MI 49423 US","1013 S Washington Ave","","Holland","MI","49423","US","541.357837409953","0.541357837409953","0.336384169060828","0","541.357837409953","0.765584405511618","99051","00040","MTWRF","6","Rt5","Rt6","0","","","6/22/2022 4:38:42 PM","6/22/2022 4:38:42 PM","","2022/06/22 16:39","-94","-882","-26606","","-37294"
