"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"11","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","ADLER TANK RENTAL","12","11","Route Stop","06:35:11","06:35:11","","0","46.5314201183432","56.1131952662722","","12645","","","","","False","","","False","","","No Priority","0","0","0","","1326 142ND AVE ATTN: Richard Marquardt, WAYLAND MI 49348 US","1326 142ND AVE","ATTN: Richard Marquardt","WAYLAND","MI","49348","US","-85.6754725","42.7241067","3","Street Address - Automatic","1326 142nd Ave, Wayland MI 49348 US","1326 142nd Ave","","Wayland","MI","49348","US","58.2965500204275","0.0582965500204275","0.0362237972420531","0","58.2965500204275","0.0440695025026798","532686","00000","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-231","-5982","","-7204"
"12","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","FIT 24","13","12","Route Stop","06:36:44","06:36:44","","0","0","62.63","","9073","","","","","False","","","False","","","No Priority","0","0","0","","1581 142ND AVE, DORR MI 49423 US","1581 142ND AVE","","DORR","MI","49423","US","-85.700596","42.725458","3","Street Address - Automatic","1581 142nd Ave, Dorr MI 49323 US","1581 142nd Ave","","Dorr","MI","49323","US","2058.43511177783","2.05843511177783","1.27905229552753","0","2058.43511177783","1.55635289102793","530268","00000","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-231","-6497","","-7205"
"13","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","LEPPINK'S FOOD CENTERS 523","14","13","Route Stop","06:37:01","06:37:01","","0","154.17674556213","156.812485207101","","11525","","","","","False","","","False","","","No Priority","0","0","0","","1623 142ND AVE, DORR MI 49323 US","1623 142ND AVE","","DORR","MI","49323","US","-85.70468","42.726082","3","Street Address - Automatic","1623 142nd Ave, Dorr MI 49323 US","1623 142nd Ave","","Dorr","MI","49323","US","334.222051514002","0.334222051514002","0.207675957215718","0","334.222051514002","0.276085864752531","99062","00035","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-231","-5977","","-7206"
"14","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","COUNTRYSIDE INN","15","14","Route Stop","06:44:34","06:44:34","","0","68.5661224489796","74.3881632653061","","14409","","","","","False","","","False","","","No Priority","0","0","0","","10704 WILSON AVE., BYRON CENTER MI 49315 US","10704 WILSON AVE.","","BYRON CENTER","MI","49315","US","-85.761579","42.770078","3","Street Address - Automatic","10704 Wilson Ave SW, Byron Center MI 49315 US","10704 Wilson Ave SW","","Byron Center","MI","49315","US","9622.90222565756","9.62290222565756","5.97939430343951","0","9622.90222565756","7.55387197062373","533211","00000","MTWRF","50","Rt8","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-231","-6216","","-7207"
"15","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","BURNIPS EQUIPMENT CO","16","15","Route Stop","06:52:46","06:52:46","","0","149.484285714286","252.194285714286","","11863","","","","","False","","","False","","","No Priority","0","0","0","","3073 142ND AVE, DORR MI 49323 US","3073 142ND AVE","","DORR","MI","49323","US","-85.846115","42.726162","3","Street Address - Automatic","3073 142nd Ave, Dorr MI 49323 US","3073 142nd Ave","","Dorr","MI","49323","US","11938.0360916553","11.9380360916553","7.41795181191515","0","11938.0360916553","8.19860656559467","99084","00000","MTWRF","50","Rt8","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-231","-6062","","-7208"
"16","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","BUNKER HILL REST","17","16","Route Stop","06:53:11","06:53:11","","0","179.947928994083","232.159763313609","","6747","","","","","False","","","False","","","No Priority","0","0","0","","4203 30TH ST., DORR MI 49065 US","4203 30TH ST.","","DORR","MI","49065","US","-85.840025","42.725164","3","Street Address - Automatic","4203 30th St, Dorr MI 49323 US","4203 30th St","","Dorr","MI","49323","US","524.436682764394","0.524436682764394","0.325869850893331","0","524.436682764394","0.419770678505301","518970","00000","MTWRF","50","Rt8","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-231","-6063","","-7209"
"17","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","BURNIPS MARATHON","18","17","Route Stop","06:53:21","06:53:21","","0","91.4685207100592","126.648402366864","","14689","","","","","False","","","False","","","No Priority","0","0","0","","4211 30TH STREET, DORR MI 49323 US","4211 30TH STREET","","DORR","MI","49323","US","-85.839774","42.726168","3","Street Address - Automatic","4211 30th St, Dorr MI 49323 US","4211 30th St","","Dorr","MI","49323","US","111.196005191084","0.111196005191084","0.0690939951807902","0","111.196005191084","0.162299619987607","518970","00001","MTWRF","50","Rt8","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-231","-6064","","-7210"
"18","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Monday","","","Grand Rapids Depot","19","","End Depot","07:24:51","07:24:51","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US","3440 3 Mile Rd NW, Grand Rapids, MI 49534","","","","49534","US","-85.754724","43.015275","3","Street Address - Automatic","3440 3 Mile Rd NW, Grand Rapids MI 49534 US","3440 3 Mile Rd NW","","Grand Rapids","MI","49534","US","41328.8189884016","41.3288189884016","25.6805378494059","41328.8189884016","0","31.509927181527","","","","","","","","","","","","","2022/06/22 15:57","-16","-231","","-3","-6477"
"19","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","CROSSROADS DAIRY LLC","2","1","Route Stop","06:31:47","06:31:47","","0","204.610059171598","234.897633136095","","7178","","","","","False","","","False","","","No Priority","0","0","0","","86 141ST ST, WAYLAND MI 49348 US","86 141ST ST","","WAYLAND","MI","49348","US","-85.5498628","42.7151778","3","Street Address - Automatic","86 141st Ave, Wayland MI 49348 US","86 141st Ave","","Wayland","MI","49348","US","51739.1008393026","51.7391008393026","32.1491871754385","51739.1008393026","0","31.7957928273827","527633","00000","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5980","","-7179"
"20","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","CROSSROADS DAIRY LLC","3","2","Route Stop","06:31:47","06:31:47","","0","117","117","","7345","","","","","False","","","False","","","No Priority","0","0","0","","86 141ST ST, WAYLAND MI 49348 US","86 141ST ST","","WAYLAND","MI","49348","US","-85.5498628","42.7151778","3","Street Address - Automatic","86 141st Ave, Wayland MI 49348 US","86 141st Ave","","Wayland","MI","49348","US","0","0","0","0","0","0","528986","00000","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5981","","-7180"
"21","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","HARDINGS MIDDLEVILLE #455 F.A.","4","3","Route Stop","06:38:04","06:38:04","","0","220.18","220.18","","14423","","","","","False","","","False","","","No Priority","0","0","0","","4650 M-37, MIDDLEVILLE MI 49333 US","4650 M-37","","MIDDLEVILLE","MI","49333","US","-85.470592","42.720341","3","Street Address - Automatic","4650 M-37, Middleville MI 49333 US","4650 M-37","","Middleville","MI","49333","US","7833.71297415557","7.83371297415557","4.86764363120661","0","7833.71297415557","6.27096971310675","99161","00069","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5972","","-7181"
"22","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","HARDINGS MIDDLEVILLE #455","5","4","Route Stop","06:38:04","06:38:04","","0","49.2976923076923","50.6823076923077","","14422","","","","","False","","","False","","","No Priority","0","0","0","","4650 M-37, MIDDLEVILLE MI 49333 US","4650 M-37","","MIDDLEVILLE","MI","49333","US","-85.470592","42.720341","3","Street Address - Automatic","4650 M-37, Middleville MI 49333 US","4650 M-37","","Middleville","MI","49333","US","0","0","0","0","0","0","99062","00069","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5978","","-7182"
"23","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","JOHNNY'S MARKET #4580","6","5","Route Stop","06:39:49","06:39:49","","0","70.6027218934911","77.3234319526627","","13216","","","","","False","","","False","","","No Priority","0","0","0","","400 W MAIN STREET, MIDDLEVILLE MI 49333 US","400 W MAIN STREET","","MIDDLEVILLE","MI","49333","US","-85.470411","42.711264","3","Street Address - Automatic","400 W Main St, Middleville MI 49333 US","400 W Main St","","Middleville","MI","49333","US","1164.3882536797","1.1643882536797","0.723517326454859","0","1164.3882536797","1.76437270455062","99097","00056","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5979","","-7183"
"24","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","FRICANO'S OF CALEDONIA","7","6","Route Stop","06:48:35","06:48:35","","0","324.543888888889","371.692777777778","","10209","","","","","False","","","False","","","No Priority","0","0","0","","107 E. MAIN ST., CALEDONIA MI 49316 US","107 E. MAIN ST.","","CALEDONIA","MI","49316","US","-85.515837","42.789419","3","Street Address - Automatic","107 E Main St SE, Caledonia MI 49316 US","107 E Main St SE","","Caledonia","MI","49316","US","10509.6186085353","10.5096186085353","6.53037432632791","0","10509.6186085353","8.75972283817828","531210","00000","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5975","","-7184"
"25","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W 1577 MEAT","8","7","Route Stop","06:50:42","06:50:42","","0","0","104.640710059172","","7075","","","","","False","","","False","","","No Priority","0","0","0","","9375 CHERRY VALLEY AV SE, CALEDONIA MI 49316 US","9375 CHERRY VALLEY AV SE","","CALEDONIA","MI","49316","US","-85.508494","42.793561","3","Street Address - Automatic","9375 Cherry Valley Ave SE, Caledonia MI 49316 US","9375 Cherry Valley Ave SE","","Caledonia","MI","49316","US","1255.95358960577","1.25595358960577","0.780413389117647","0","1255.95358960577","2.12118155136704","99061","00039","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5964","","-7185"
"26","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W 1577 FRONT","9","8","Route Stop","06:50:42","06:50:42","","0","25.4926035502959","100.59201183432","","7076","","","","","False","","","False","","","No Priority","0","0","0","","9375 CHERRY VALLEY AV SE, CALEDONIA MI 49316 US","9375 CHERRY VALLEY AV SE","","CALEDONIA","MI","49316","US","-85.508494","42.793561","3","Street Address - Automatic","9375 Cherry Valley Ave SE, Caledonia MI 49316 US","9375 Cherry Valley Ave SE","","Caledonia","MI","49316","US","0","0","0","0","0","0","99061","00040","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5965","","-7186"
"27","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W 1577 BAKERY","10","9","Route Stop","06:50:42","06:50:42","","0","31.6416666666667","32.5583333333333","","10970","","","","","False","","","False","","","No Priority","0","0","0","","9375 CHERRY VALLEY AV SE, CALEDONIA MI 49316 US","9375 CHERRY VALLEY AV SE","","CALEDONIA","MI","49316","US","-85.508494","42.793561","3","Street Address - Automatic","9375 Cherry Valley Ave SE, Caledonia MI 49316 US","9375 Cherry Valley Ave SE","","Caledonia","MI","49316","US","0","0","0","0","0","0","99061","00455","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5967","","-7187"
"28","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W 1577 DELI","11","10","Route Stop","06:50:42","06:50:42","","0","41.06","41.06","","10971","","","","","False","","","False","","","No Priority","0","0","0","","9375 CHERRY VALLEY AV SE, CALEDONIA MI 49316 US","9375 CHERRY VALLEY AV SE","","CALEDONIA","MI","49316","US","-85.508494","42.793561","3","Street Address - Automatic","9375 Cherry Valley Ave SE, Caledonia MI 49316 US","9375 Cherry Valley Ave SE","","Caledonia","MI","49316","US","0","0","0","0","0","0","99061","00456","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5968","","-7188"
"29","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W 1577 PRODUCE","12","11","Route Stop","06:50:42","06:50:42","","0","15.25","15.25","","10972","","","","","False","","","False","","","No Priority","0","0","0","","9375 CHERRY VALLEY AV SE, CALEDONIA MI 49316 US","9375 CHERRY VALLEY AV SE","","CALEDONIA","MI","49316","US","-85.508494","42.793561","3","Street Address - Automatic","9375 Cherry Valley Ave SE, Caledonia MI 49316 US","9375 Cherry Valley Ave SE","","Caledonia","MI","49316","US","0","0","0","0","0","0","99061","00457","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5969","","-7189"
"30","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W 1577 STARBUCKS","13","12","Route Stop","06:50:42","06:50:42","","0","14.03","14.03","","10973","","","","","False","","","False","","","No Priority","0","0","0","","9375 CHERRY VALLEY AV SE, CALEDONIA MI 49316 US","9375 CHERRY VALLEY AV SE","","CALEDONIA","MI","49316","US","-85.508494","42.793561","3","Street Address - Automatic","9375 Cherry Valley Ave SE, Caledonia MI 49316 US","9375 Cherry Valley Ave SE","","Caledonia","MI","49316","US","0","0","0","0","0","0","99061","00458","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5970","","-7190"
"31","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W QUICK STOP #856","14","13","Route Stop","06:50:50","06:50:50","","0","17.3855555555556","17.5811111111111","","7139","","","","","False","","","False","","","No Priority","0","0","0","","9441 CHERRY VALLEY AVE., CALEDONIA MI 49316 US","9441 CHERRY VALLEY AVE.","","CALEDONIA","MI","49316","US","-85.507563","42.793125","3","Street Address - Automatic","9441 Cherry Valley Ave SE, Caledonia MI 49316 US","9441 Cherry Valley Ave SE","","Caledonia","MI","49316","US","22.8483369253051","0.0228483369253051","0.0141972985332812","0","22.8483369253051","0.124629369005561","99061","00190","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5966","","-7191"
"32","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","D&W 856 QUICK STOP FIRST AID","15","14","Route Stop","06:50:50","06:50:50","","0","51.12","119.02","","13073","","","","","False","","","False","","","No Priority","0","0","0","","9441 CHERRY VALLEY AVE., CALEDONIA MI 49316 US","9441 CHERRY VALLEY AVE.","","CALEDONIA","MI","49316","US","-85.507563","42.793125","3","Street Address - Automatic","9441 Cherry Valley Ave SE, Caledonia MI 49316 US","9441 Cherry Valley Ave SE","","Caledonia","MI","49316","US","0","0","0","0","0","0","99161","00190","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5971","","-7192"
"33","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","BLUE DRAGON","16","15","Route Stop","06:52:14","06:52:14","","0","24.4925443786982","66.4797633136095","","6756","","","","","False","","","False","","","No Priority","0","0","0","","8780 M-37 CALADONIA CROSSINGS, CALADONIA MI 49316 US","8780 M-37 CALADONIA CROSSINGS","","CALADONIA","MI","49316","US","-85.50704726","42.80600381","3","Street Address - Automatic","8780 M-37, Caledonia MI 49316 US","8780 M-37","","Caledonia","MI","49316","US","1451.07023117604","1.45107023117604","0.901653250830136","0","1451.07023117604","1.40255125239491","519572","00000","MTWRF","50","Rt1","Rt1","0","","","6/22/2022 3:57:05 PM","6/22/2022 3:57:05 PM","","2022/06/22 15:57","-16","-232","-5973","","-7193"
"34","Grand Rapids Reroute Init","9rts 1","FreqOpt_Week1_Tuesday","","","Grand Rapids Depot","17","","End Depot","07:19:01","07:19:01","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US","3440 3 Mile Rd NW, Grand Rapids, MI 49534","","","","49534","US","-85.754724","43.015275","3","Street Address - Automatic","3440 3 Mile Rd NW, Grand Rapids MI 49534 US","3440 3 Mile Rd NW","","Grand Rapids","MI","49534","US","44361.8566861561","44.3618566861561","27.5651801233048","44361.8566861561","0","26.7830616813153","","","","","","","","","","","","","2022/06/22 15:57","-16","-232","","-3","-6495"
