"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"21","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","NEIMANS-DELI","7","6","Route Stop","07:34:01","07:39:58","","5.94666955493513","30.04","30.04","","16080","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","177","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/25 13:39","2022/08/25 13:39","-1","-2","-70","","-23"
"22","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","NEIMANS 186 FIRST AID","8","7","Route Stop","07:39:58","07:45:55","","5.94666955493513","0","0","","16105","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S CARNEY DR, ST CLAIR MI 48079 US","1167 S CARNEY DR","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","99161","172","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/25 13:39","2022/08/25 13:39","-1","-2","-71","","-24"
"23","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","SUNRISE CONV. STORE #18","9","8","Route Stop","07:58:35","08:02:13","","3.63333333333333","40.7733333333333","43.6266666666667","","9630","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","536 S PARKER ST, MARINE CITY MI 48039 US","536 S PARKER ST","","MARINE CITY","MI","48039","US","-82.500956","42.714","24","Lat/Lon - Automatic","","","","","","","","13426.8212505291","13.4268212505291","8.34304003262677","0","13426.8212505291","12.6856403821669","99082","33","Rt 8","Rt 8","8","","5","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-170","","-25"
"24","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","SPT VG'S BAKERY #1934","10","9","Route Stop","08:06:00","08:06:16","","0.270833333333333","4.85739644970414","12.2502958579882","","8242","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","6764 S. RIVER, MARINE CITY MI 48039-2252 US","6764 S. RIVER","","MARINE CITY","MI","48039-2252","US","-82.509603","42.696745","24","Lat/Lon - Automatic","","","","","","","","2487.2293909102","2.4872293909102","1.54549271130514","0","2487.2293909102","3.77743169974144","99061","436","Rt 8","Rt 8","8","","7","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-27","","-26"
"25","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","SPT VG'S MEAT #1934","11","10","Route Stop","08:06:16","08:06:34","","0.295833333333333","10.7215976331361","12.0337869822485","","8244","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","6764 S. RIVER, MARINE CITY MI 48039-2252 US","6764 S. RIVER","","MARINE CITY","MI","48039-2252","US","-82.509603","42.696745","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","99061","435","Rt 8","Rt 8","8","","7","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-29","","-27"
"26","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","SPT VG'S DELI #1934","12","11","Route Stop","08:06:34","08:10:06","","3.5375","19.5614201183432","27.7616568047337","","8243","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","6764 S. RIVER, MARINE CITY MI 48039-2252 US","6764 S. RIVER","","MARINE CITY","MI","48039-2252","US","-82.509603","42.696745","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","99061","437","Rt 8","Rt 8","8","","7","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-30","","-28"
"27","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","VG'S FRONT # 1934","13","12","Route Stop","08:10:06","08:17:01","","6.91458333333333","4.90289940828402","31.7417159763314","","1448","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","6764 S. RIVER, MARINE CITY MI 48039-2252 US","6764 S. RIVER","","MARINE CITY","MI","48039-2252","US","-82.509603","42.696745","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","99061","418","Rt 8","Rt 8","8","","7","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-31","","-29"
"28","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","VG'S #1934 FIRST AID","14","13","Route Stop","08:17:01","08:22:58","","5.94666955493513","0","0","","13062","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","6764 S. RIVER, MARINE CITY MI 48039 US","6764 S. RIVER","","MARINE CITY","MI","48039","US","-82.509603","42.696745","3","Street Address - Automatic","6764 River Rd, Marine City MI 48039 US","6764 River Rd","","Marine City","MI","48039","US","0","0","0","0","0","0","99161","411","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-69","","-30"
"29","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","DEAN TRANSPORTATION-ALGONC","15","14","Route Stop","08:40:41","08:46:38","","5.94666955493513","0","0","","15970","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","5202 TAFT ROAD, ALGONAC MI 48001 US","5202 TAFT ROAD","","ALGONAC","MI","48001","US","-82.5844353","42.6284517","3","Street Address - Automatic","5202 Taft Rd, Algonac MI 48001 US","5202 Taft Rd","","Algonac","MI","48001","US","15363.2834221893","15.3632834221893","9.54630185598587","0","15363.2834221893","17.7087807453026","99169","17","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-75","","-31"
"30","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","OFF THE HOOK SPORTS GRILL","16","15","Route Stop","08:55:34","09:02:58","","7.39166666666667","128.260828402367","161.336094674556","","10564","","","","Week1T","False","","","False","","","Highest Priority","0","0","0","","8094 DIXIE HIGHWAY, FAIR HAVEN MI 48023 US","8094 DIXIE HIGHWAY","","FAIR HAVEN","MI","48023","US","-82.631321","42.675625","24","Lat/Lon - Automatic","","","","","","","","8701.5587887174","8.7015587887174","5.40689802641588","0","8701.5587887174","8.93731319010266","31290","0","Rt 8","Rt 8","8","","7","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-2","-22","","-32"
