"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"372","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","Lighthouse Restaurant","29","28","Route Stop","10:26:45","10:39:45","","13","170.215384615385","224.898461538462","","2565","","","","","False","","","False","","","Highest Priority","0","0","0","","377 N. Third St., Rogers City MI 49779 US","377 N. Third St.","","Rogers City","MI","49779","US","-83.819707","45.422754","3","Street Address - Automatic","377 N 3rd St, Rogers City MI 49779 US","377 N 3rd St","","Rogers City","MI","49779","US","1795.27060408155","1.79527060408155","1.11552944958288","0","1795.27060408155","2.78440177440643","71161","00000","","","102","","145","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6911","","-9919"
"373","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","ROGERS CITY POST OFFICE","30","29","Route Stop","10:40:25","10:45:25","","5","30.425","44.4673076923077","","14510","","","","","False","","","False","","","Highest Priority","0","0","0","","188 N. THIRD ST., ROGERS CITY MI 49779 US","188 N. THIRD ST.","","ROGERS CITY","MI","49779","US","-83.816292","45.420405","3","Street Address - Automatic","188 N 3rd St, Rogers City MI 49779 US","188 N 3rd St","","Rogers City","MI","49779","US","391.9551113317","0.3919551113317","0.243549617874312","0","391.9551113317","0.678813546895981","73523","00000","","","102","","155","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6915","","-9920"
"374","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","FIRST CLASS AUTO REPAIR","31","30","Route Stop","10:48:31","10:55:31","","7","49.2524175824176","58.8368131868132","","11826","","","","","False","","","False","","","Highest Priority","0","0","0","","498 S 6TH STREET, ROGER CITY MI 49779 US","498 S 6TH STREET","","ROGER CITY","MI","49779","US","-83.814549","45.410749","3","Street Address - Automatic","498 S 6th St, Rogers City MI 49779 US","498 S 6th St","","Rogers City","MI","49779","US","1460.19503609575","1.46019503609575","0.907323141812857","0","1460.19503609575","3.09443575330079","73444","00000","","","102","","65","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6914","","-9921"
"375","Alpena Solution V","Joseph_102","FreqOpt_Week3_Thursday","","","Alpena Depot","1","","Start Depot","06:00:00","06:00:00","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","120 E Herman St,, Alpena 49707 US","120 E Herman St,","","Alpena","","49707","US","-83.416387","45.0710235","3","Street Address - Automatic","120 E Herman St, Alpena MI 49707 US","120 E Herman St","","Alpena","MI","49707","US","0","0","0","0","0","0","","","","","","","","","","","","","2025/02/17 22:05","-26","-251","","-1","-9355"
"376","Alpena Solution V","Joseph_102","FreqOpt_Week3_Thursday","","","Dixie Saloon Food & Spirits","2","1","Route Stop","07:43:29","07:54:29","","11","149.603609467456","231.290236686391","","2268","","","","","False","","","False","","","Highest Priority","0","0","0","","401 E. Central, Mackinaw City MI 49701 US","401 E. Central","","Mackinaw City","MI","49701","US","-84.72528021","45.78164795","3","Street Address - Automatic","401 E Central Ave, Mackinaw City MI 49701 US","401 E Central Ave","","Mackinaw City","MI","49701","US","154050.868889449","154.050868889449","95.7227732628794","154050.868889449","0","103.487148907036","99138","00002","","","102","","45","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-251","-6960","","-9922"
"377","Alpena Solution V","Joseph_102","FreqOpt_Week3_Thursday","","","JOANN'S FUDGE - MAC. CITY","3","2","Route Stop","07:55:01","07:55:01","","0","0","112.5025","","1848","","","","","False","","","False","","","Highest Priority","0","0","0","","303 E. CENTRAL AVE., MACKINAW CITY MI 49701 US","303 E. CENTRAL AVE.","","MACKINAW CITY","MI","49701","US","-84.7269835","45.7818955","3","Street Address - Automatic","303 E Central Ave, Mackinaw City MI 49701 US","303 E Central Ave","","Mackinaw City","MI","49701","US","132.746613634043","0.132746613634043","0.0824849226097216","0","132.746613634043","0.531316893175244","70011","00000","","","102","","100","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-251","-6957","","-9923"
"378","Alpena Solution V","Joseph_102","FreqOpt_Week3_Thursday","","","WIENERLICIOUS","4","3","Route Stop","07:56:25","07:56:25","","0","0","85.56","","11659","","","","","False","","","False","","","Highest Priority","0","0","0","","102 E. CENTRAL, MACKINAW CITY MI 49701 US","102 E. CENTRAL","","MACKINAW CITY","MI","49701","US","-84.731856","45.781227","3","Street Address - Automatic","102 E Central Ave, Mackinaw City MI 49701 US","102 E Central Ave","","Mackinaw City","MI","49701","US","464.012218887534","0.464012218887534","0.28832382926481","0","464.012218887534","1.41260185465217","99138","00008","","","102","","130","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-251","-6961","","-9924"
"379","Alpena Solution V","Joseph_102","FreqOpt_Week3_Thursday","","","THE BRIDGEVIEW 24-HR DINER","5","4","Route Stop","07:57:36","07:57:36","","0","0","0","","1850","","","","","False","","","False","","","Highest Priority","0","0","0","","110 W. CENTRAL, MACKINAW CITY MI 49701 US","110 W. CENTRAL","","MACKINAW CITY","MI","49701","US","-84.7335357","45.7820272","3","Street Address - Automatic","110 W Central Ave, Mackinaw City MI 49701 US","110 W Central Ave","","Mackinaw City","MI","49701","US","445.992875639787","0.445992875639787","0.277127128327745","0","445.992875639787","1.18457091972232","70013","00000","","","102","","115","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-251","-6958","","-9925"
"380","Alpena Solution V","Joseph_102","FreqOpt_Week3_Thursday","","","Key Hole Bar","6","5","Route Stop","07:58:07","08:06:07","","8","65.5940236686391","123.899822485207","","2271","","","","","False","","","False","","","Highest Priority","0","0","0","","323 Central Ave., Mackinaw City MI 49701 US","323 Central Ave.","","Mackinaw City","MI","49701","US","-84.73892103","45.78160244","3","Street Address - Automatic","323 Central Ave, Mackinaw City MI 49701 US","323 Central Ave","","Mackinaw City","MI","49701","US","419.687836454491","0.419687836454491","0.260781934563131","0","419.687836454491","0.516806298866868","70846","00000","","","102","","105","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-251","-6964","","-9926"
"381","Alpena Solution V","Joseph_102","FreqOpt_Week3_Thursday","","","DARROW'S FAMILY RESTAURANT","7","6","Route Stop","08:07:30","08:07:30","","0","0","320.7","","1847","","","","","False","","","False","","","Highest Priority","0","0","0","","301 N. LOUVINGNY P.O.BOX 857, MACKINAW CITY MI 49701 US","301 N. LOUVINGNY","P.O.BOX 857","MACKINAW CITY","MI","49701","US","-84.7345663","45.78622355","3","Street Address - Automatic","N Louvingney St, Mackinaw City MI 49701 US","N Louvingney St","","Mackinaw City","MI","49701","US","850.359268745197","0.850359268745197","0.528388759251325","0","850.359268745197","1.37588992342353","70010","00000","","","102","","125","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-251","-6956","","-9927"
